-120.185,35.62
-120.075,35.53
-120.28,35.7
-120.235,35.665
-120.14,35.64
-120.11,35.54
-120.175,35.61
-120.28,35.72
-120.105,35.675
-120.345,35.82
-120.22,35.64
-120.205,35.635
-120.19,35.63
-120.745,36.2
-120.835,36.28
-120.32,35.745
-120.15,35.635
-120.15,35.625
-120.54,35.995
-120.22,35.7
-120.255,35.695
-120.24,35.68
-120.245,35.67
-120.32,35.785
-120.325,35.79
-120.32,35.755
-120.11,35.575
-120.635,36.12
-120.615,36.085
-120.325,35.78
-120.34,35.79
-120.33,35.795
-120.315,35.735
-120.625,36.085
-120.265,35.71
-120.655,36.08
-120.175,35.665
-120.515,35.975
-120.64,36.12
-120.515,35.98
-120.335,35.785
-120.255,35.69
-120.83,36.29
-120.585,36.055
-120.545,36.01
-120.675,36.135
-120.64,36.12
-120.325,35.745
-120.295,35.73
-120.395,35.877
-120.725,36.175
-120.805,36.258
-120.72,36.175
-121.08,36.435
-120.36,35.852
-120.55,36.005
-120.115,35.505
-120.525,35.98
-120.215,35.66
-120.22,35.685
-120.2,35.625
-120.39,35.875
-120.79,36.23
-120.735,36.18
-120.427,35.845
-120.34,35.765
-120.55,36.02
-120.362,35.852
-120.925,36.32
-120.77,36.22
-120.72,36.21
-120.67,36.14
-120.69,36.135
-120.63,36.12
-120.665,36.14
-121.065,36.445
-120.645,36.12
-120.645,36.095
-120.65,36.1
-120.515,35.98
-120.565,36.02
-120.595,36.065
-120.53,36.005
-120.575,36.005
-120.335,35.74
-120.265,35.675
-120.01,35.44
-120.235,35.66
