,year,doy,datavalid_flag,BPstation,Decimal_time,waverage_dilation,waverage_maxshear,waverage_E0,waverage_E5,waverage_E10,waverage_E15,waverage_E20,waverage_E25,waverage_E30,waverage_E35,waverage_E40,waverage_E45,waverage_E50,waverage_E55,waverage_E60,waverage_E65,waverage_E70,waverage_E75,waverage_E80,waverage_E85,waverage_E90,waverage_E95,waverage_E100,waverage_E105,waverage_E110,waverage_E115,waverage_E120,waverage_E125,waverage_E130,waverage_E135,waverage_E140,waverage_E145,waverage_E150,waverage_E155,waverage_E160,waverage_E165,waverage_E170,waverage_E175,waverage_E180
0,2014,253,True,SCYB,2014.6945,0.33926179774927223,4.753072249314522,4.617322784026243,4.459526725823442,4.17138435371083,3.76165072785798,3.2427753971512043,2.630524125950445,1.943499859317048,1.2025774819416113,0.43026954533587786,-0.34995776465306244,-1.1143976360252643,-1.839822950114321,-2.5041920258345605,-3.0873183450071946,-3.5714839095003184,-3.9419775936364063,-4.187542134301832,-4.3007161771901306,-4.278060986276973,-4.12026492807417,-3.832122555961559,-3.422388930108706,-2.9035135994019314,-2.291262328201175,-1.604238061567778,-0.8633156841923384,-0.0910077475866056,0.6892195624023342,1.4536594337745343,2.1790847478635955,2.843453823583833,3.4265801427564666,3.910745707249589,4.281239391385677,4.526803932051106,4.639977974939405,4.617322784026243
0,2014,343,True,SCYB,2014.9411,0.3839169886147362,4.861905176104621,4.738877102670747,4.571176048121565,4.270414684190745,3.845731492728731,3.31003025760803,2.679587989779884,1.9735603585330688,1.2133996561757978,0.4222029809893224,-0.375989556415652,-1.1569252796949894,-1.8968758520693871,-2.5733582498303096,-3.1658178976383984,-3.6562532088940536,-4.029762554837015,-4.2749970429956505,-4.3845053475419045,-4.354960114056009,-4.187259059506829,-3.8864976955760087,-3.461814504113993,-2.926113268993294,-2.295671001165149,-1.5896433699183339,-0.8294826675610595,-0.03828599237458639,0.759906545030388,1.540842268309724,2.280792840684126,2.9572752384450465,3.549734886253134,4.0401701975087905,4.41367954345175,4.65891403161039,4.76842233615664,4.738877102670746
0,2015,68,True,SCYB,2015.1877,0.10649067323590403,5.080562323572949,4.750749324798578,4.5678138156190595,4.247705427686971,3.800150492386971,3.2387477399544213,2.5805551089384857,1.8455714493710451,1.0561288678283745,0.23621417767342964,-0.5892599281302854,-1.395211836587977,-2.157153106792501,-2.8519325388095806,-3.458439611172733,-3.95824591339559,-4.336165083899305,-4.580714239924446,-4.6844628791130365,-4.644258651562674,-4.461323142383155,-4.141214754451068,-3.693659819151067,-3.1322570667185174,-2.4740644357025836,-1.7390807761351434,-0.9496381945924686,-0.12972350443752545,0.6957506013661894,1.5017025098238799,2.263643780028408,2.9584232120454867,3.564930284408637,4.064736586631494,4.442655757135207,4.687204913160351,4.79095355234894,4.750749324798578
0,2015,248,True,SCYB,2015.6808,0.3406543386201979,5.497732796115978,5.323574123889148,5.130107671106597,4.785940797546992,4.3015308395066025,3.6915963484372143,2.9746698752082303,2.1725348679264136,1.3095637928881199,0.4119775895239563,-0.4929510395773927,-1.3777262959366643,-2.2154647311072626,-2.9807120866526327,-3.6502167089083772,-4.203636038712938,-4.6241547097738955,-4.89899547506378,-5.019807437005396,-4.982919785268949,-4.7894533324863975,-4.445286458926795,-3.9608765008864015,-3.350942009817016,-2.6340155365880333,-1.8318805293062168,-0.9689094542679195,-0.07132325090375813,0.8336053781975914,1.7183806345568613,2.5561190697274645,3.3213664252728337,3.990871047528577,4.544290377333135,4.964809048394093,5.23964981368398,5.360461775625594,5.323574123889148
0,2015,338,True,SCYB,2015.9274,0.3957980871801429,5.617371339839978,5.470304734098414,5.284893518914925,4.944916550742097,4.46070385772122,3.8469679975062814,3.122357023644586,2.3088878739060776,1.4312773967703074,0.5161913424927167,-0.4085658622233562,-1.314895937662339,-2.175260503107163,-2.9635178166022644,-3.6557170785545456,-4.230826164659308,-4.6713706763545035,-4.963964891578548,-5.099718483161678,-5.074506646918272,-4.889095431734782,-4.549118463561955,-4.064905770541076,-3.4511699103261373,-2.726558936464445,-1.9130897867259369,-1.0354793095901622,-0.12039325531257382,0.8043639494034989,1.7106940248424798,2.5710585902873078,3.35931590378241,4.051515165734688,4.626624251839451,5.067168763534646,5.359762978758692,5.495516570341822,5.470304734098415
0,2016,63,True,SCYB,2016.1735,0.1626336830437066,5.815588991524104,5.4825981666004715,5.266806800497112,4.893456945974818,4.3738926494391075,3.7239006091279965,2.963230504274498,2.1149949110969404,1.2049670388661,0.26079762398339085,-0.6888252236527547,-1.6150476943492598,-2.489726987025193,-3.2862864139816765,-3.980522920109158,-4.551342480469572,-4.98140103157001,-5.257631461955402,-5.371640649777838,-5.319964483556765,-5.104173117453405,-4.73082326293111,-4.2112589663954,-3.56126692608429,-2.800596821230793,-1.9523612280532354,-1.042333355822391,-0.09816394093968374,0.8514589066964621,1.7776813773929647,2.652360670068904,3.448920097025386,4.143156603152866,4.713976163513279,5.144034714613716,5.420265144999109,5.534274332821546,5.4825981666004715
0,2016,153,True,SCYB,2016.4194,0.009869407792024054,6.224607142524984,5.712299093301833,5.496372985913725,5.1135923051283605,4.575587648235032,3.898706014489949,3.1035141098158228,2.21417343784966,1.2577061648810532,0.26317406500336504,-0.7392045071861487,-1.7189727859995423,-2.6463610080717377,-3.493190951556159,-4.233732117136659,-4.845483536228984,-5.309857451525169,-5.61274409659348,-5.744940413991552,-5.702429685509807,-5.4865035781217015,-5.103722897336338,-4.565718240443011,-3.8888366066979256,-3.0936447020238016,-2.2043040300576386,-1.247836757089028,-0.25330465721134154,0.7490739149781723,1.7288421937915637,2.6562304158637646,3.5030603593481846,4.243601524928683,4.855352944021007,5.319726859317194,5.622613504385504,5.7548098217835735,5.712299093301833
0,2016,243,True,SCYB,2016.6653,0.2081111861681179,6.343407149606521,6.050716899196799,5.84385881595376,5.4625997162644016,4.918523964946367,4.228163028387846,3.412493174306675,2.4962981184702517,1.5074159840330936,0.47589345425157287,-0.5669271807824867,-1.5893603437662784,-2.5603399204186825,-3.45036318764249,-4.232387238836608,-4.882650668928767,-5.381395552644798,-5.713467779070065,-5.868777501641301,-5.842605713028681,-5.6357476297856435,-5.254488530096283,-4.710412778778251,-4.02005184221973,-3.2043819881385596,-2.288186932302136,-1.2993047978649739,-0.2677822680834552,0.7750383669506042,1.7974715299343944,2.7684511065868027,3.6584743738106087,4.4404984250047255,5.090761855096887,5.589506738812914,5.921578965238186,6.076888687809416,6.050716899196799
0,2016,333,True,SCYB,2016.9112,0.3096030707724989,6.671208457178979,6.406014432663493,6.177667969102452,5.766319756670415,5.184468402649889,4.449793166001796,3.584616782028082,2.615227197355415,1.5710788239792723,0.48389758186012055,-0.6132830771005059,-1.6871258737802912,-2.70500263819279,-3.635985699921829,-4.451787609736931,-5.127620639424044,-5.642949944364146,-5.982117504395836,-6.134817884834625,-6.096411361890995,-5.868064898329953,-5.456716685897915,-4.8748653318773885,-4.140190095229296,-3.275013711255585,-2.3056241265829183,-1.2614757532067704,-0.17429451108762062,0.9228861478730057,1.9967289445527883,3.014605708965294,3.94558877069433,4.76139068050943,5.437223710196543,5.952553015136644,6.291720575168337,6.444420955607126,6.406014432663493
0,2017,57,True,SCYB,2017.1575,0.18246396895452577,7.002758632811025,6.600474921191244,6.348705128519356,5.9068051807999415,5.288201984332293,4.51169148421276,3.6008675590541994,2.5834051329234136,1.4902192867775519,0.3545259193730307,-0.7891675010101399,-1.906110428530412,-2.9623651175354726,-3.925837803790569,-4.76725385726454,-5.461047276949645,-5.986137500865172,-6.326569928265909,-6.472000692112411,-6.418010952236719,-6.166241159564829,-5.724341211845414,-5.105738015377767,-4.329227515258234,-3.4184035900996745,-2.400941163968891,-1.307755317823024,-0.17206195041850456,0.9716314699646664,2.088574397484937,3.1448290864900033,4.108301772745097,4.949717826219066,5.643511245904173,6.168601469819697,6.509033897220435,6.654464661066936,6.600474921191244
