-120.551600,35.957200,CCRB
-120.422600,35.895200,EADB
-120.486900,35.910900,FROB
-120.347300,35.832300,GHIB
-120.431100,35.939000,JCNB
-120.434000,35.921200,JCSB
-120.514200,35.980100,LCCB
-120.496000,35.956500,MMNB
-120.477700,36.000900,RMNB
-120.536600,36.009400,SCYB
-120.579900,35.973000,SMNB
-120.447100,35.926100,VARB
-120.533900,35.921600,VCAB
